time,modified,id,user,favorite_rank_action,favorite_added,favorite_removed,campus_code,institution_code,table_source,data_source,event
2025-07-10 15:14:11.633130+00:00,2025-07-10 15:14:11.633132+00:00,47499,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,11001_JP_167,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:08:55.754666+00:00,2025-07-10 15:08:55.754668+00:00,47498,19a9154a-7acf-48f7-92f5-808171e3e01b,UP,False,False,311001100764,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:08:55.732927+00:00,2025-07-10 15:08:55.732929+00:00,47497,19a9154a-7acf-48f7-92f5-808171e3e01b,UP,False,False,311001008680,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:08:55.707693+00:00,2025-07-10 15:08:55.707695+00:00,47496,19a9154a-7acf-48f7-92f5-808171e3e01b,,False,True,311001106657,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:08:47.273089+00:00,2025-07-10 15:08:47.273092+00:00,47495,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,1100100133990,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:08:29.182823+00:00,2025-07-10 15:08:29.182825+00:00,47494,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,1100100131655,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:07:08.778218+00:00,2025-07-10 15:07:08.778221+00:00,47493,19a9154a-7acf-48f7-92f5-808171e3e01b,UP,False,False,311001100764,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:07:08.759595+00:00,2025-07-10 15:07:08.759599+00:00,47492,19a9154a-7acf-48f7-92f5-808171e3e01b,UP,False,False,311001008680,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:07:08.742240+00:00,2025-07-10 15:07:08.742241+00:00,47491,19a9154a-7acf-48f7-92f5-808171e3e01b,UP,False,False,311001106657,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:07:08.724211+00:00,2025-07-10 15:07:08.724213+00:00,47490,19a9154a-7acf-48f7-92f5-808171e3e01b,UP,False,False,11001_P63_1,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:07:08.705130+00:00,2025-07-10 15:07:08.705132+00:00,47489,19a9154a-7acf-48f7-92f5-808171e3e01b,UP,False,False,311001100101,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:07:08.684494+00:00,2025-07-10 15:07:08.684495+00:00,47488,19a9154a-7acf-48f7-92f5-808171e3e01b,,False,True,11001_JP_160,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:06:42.466231+00:00,2025-07-10 15:06:42.466233+00:00,47487,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,311001100764,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:06:39.675994+00:00,2025-07-10 15:06:39.675996+00:00,47486,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,311001008680,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:06:33.999803+00:00,2025-07-10 15:06:33.999805+00:00,47485,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,311001106657,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 15:03:32.177387+00:00,2025-07-10 15:03:32.177389+00:00,47484,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,311001089124,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:57:51.546425+00:00,2025-07-10 14:57:51.546428+00:00,47483,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,11001_JP_382,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:53:28.795584+00:00,2025-07-10 14:53:28.795586+00:00,47482,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,11001_JP_392,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:48:15.674654+00:00,2025-07-10 14:48:15.674656+00:00,47481,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,311001076014,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:45:10.624585+00:00,2025-07-10 14:45:10.624587+00:00,47480,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,110011120154,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:41:14.185087+00:00,2025-07-10 14:41:14.185090+00:00,47479,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,411001086561,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:35:23.144471+00:00,2025-07-10 14:35:23.144474+00:00,47478,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,121546,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:33:17.819039+00:00,2025-07-10 14:33:17.819041+00:00,47477,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,122147,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:32:42.770528+00:00,2025-07-10 14:32:42.770530+00:00,47476,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_P63_1,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:32:37.104476+00:00,2025-07-10 14:32:37.104478+00:00,47475,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,311001100101,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:32:31.989353+00:00,2025-07-10 14:32:31.989356+00:00,47474,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_JP_160,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:32:24.657721+00:00,2025-07-10 14:32:24.657723+00:00,47473,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_P79_1,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:29:59.673759+00:00,2025-07-10 14:29:59.673761+00:00,47472,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,1100100135637,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:25:43.617535+00:00,2025-07-10 14:25:43.617537+00:00,47471,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,311001007403,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:17:22.323707+00:00,2025-07-10 14:17:22.323709+00:00,47470,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,111001046914,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:06:02.234012+00:00,2025-07-10 14:06:02.234016+00:00,47469,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,311001108595,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:06:00.259223+00:00,2025-07-10 14:06:00.259224+00:00,47468,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,311001031169,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 14:05:58.147206+00:00,2025-07-10 14:05:58.147208+00:00,47467,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,110011140119,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:51:00.410524+00:00,2025-07-10 13:51:00.410525+00:00,47466,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,311001039640,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:41:25.912377+00:00,2025-07-10 13:41:25.912378+00:00,47465,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_P62_1,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:41:24.128610+00:00,2025-07-10 13:41:24.128612+00:00,47464,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,311001042748,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:41:21.484026+00:00,2025-07-10 13:41:21.484029+00:00,47463,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_JP_132,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:41:17.710018+00:00,2025-07-10 13:41:17.710019+00:00,47462,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_P72_1,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:41:15.316656+00:00,2025-07-10 13:41:15.316657+00:00,47461,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,1100100132107,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:41:07.500522+00:00,2025-07-10 13:41:07.500523+00:00,47460,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_P71_1,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:41:04.333262+00:00,2025-07-10 13:41:04.333265+00:00,47459,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_JP_628,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:38:43.402314+00:00,2025-07-10 13:38:43.402317+00:00,47458,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,311001000417,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:30:34.754128+00:00,2025-07-10 13:30:34.754130+00:00,47457,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,1100100136157,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:19:24.210784+00:00,2025-07-10 13:19:24.210786+00:00,47456,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,111001065234,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:14:49.396009+00:00,2025-07-10 13:14:49.396011+00:00,47455,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,1100100135529,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:10:05.527672+00:00,2025-07-10 13:10:05.527674+00:00,47454,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,110011126228,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 13:05:37.149579+00:00,2025-07-10 13:05:37.149580+00:00,47453,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,311001040338,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 12:59:53.190752+00:00,2025-07-10 12:59:53.190755+00:00,47452,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,1100100135610,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 12:59:17.093345+00:00,2025-07-10 12:59:17.093347+00:00,47451,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,110011117169,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 12:40:18.848057+00:00,2025-07-10 12:40:18.848060+00:00,47450,e9700a84-ec45-4398-ace2-de0359c87166,DOWN,True,False,111001104337,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-10 12:35:44.952743+00:00,2025-07-10 12:35:44.952745+00:00,47449,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,311001108862,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:41:06.096288+00:00,2025-07-09 23:41:06.096293+00:00,47448,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,311001099103,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:41:06.076185+00:00,2025-07-09 23:41:06.076186+00:00,47447,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,311848003471,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:41:06.045320+00:00,2025-07-09 23:41:06.045321+00:00,47446,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,11001_JP_310,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:41:06.023718+00:00,2025-07-09 23:41:06.023721+00:00,47445,217bd927-48f9-49f0-a3b9-00b29f0dd049,,False,True,11001_JP_791,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:40:47.979580+00:00,2025-07-09 23:40:47.979584+00:00,47444,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,311001099103,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:40:47.963437+00:00,2025-07-09 23:40:47.963440+00:00,47443,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,311848003471,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:40:47.943846+00:00,2025-07-09 23:40:47.943850+00:00,47442,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,11001_JP_310,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:40:47.926678+00:00,2025-07-09 23:40:47.926679+00:00,47441,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,11001_JP_791,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:40:47.909448+00:00,2025-07-09 23:40:47.909450+00:00,47440,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,311001096953,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:40:47.891985+00:00,2025-07-09 23:40:47.891989+00:00,47439,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,11001_JP_168,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:40:47.875187+00:00,2025-07-09 23:40:47.875188+00:00,47438,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,11001_JP_131,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:40:47.855005+00:00,2025-07-09 23:40:47.855007+00:00,47437,217bd927-48f9-49f0-a3b9-00b29f0dd049,,False,True,110011115487,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:04:16.543337+00:00,2025-07-09 23:04:16.543339+00:00,47436,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,311001099103,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:04:16.522768+00:00,2025-07-09 23:04:16.522770+00:00,47435,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,311848003471,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:04:16.501162+00:00,2025-07-09 23:04:16.501165+00:00,47434,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,11001_JP_310,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 23:04:16.476596+00:00,2025-07-09 23:04:16.476597+00:00,47433,217bd927-48f9-49f0-a3b9-00b29f0dd049,,False,True,11001_JP_113,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.904887+00:00,2025-07-09 22:56:21.904890+00:00,47432,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,311001099103,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.880497+00:00,2025-07-09 22:56:21.880500+00:00,47431,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,311848003471,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.852992+00:00,2025-07-09 22:56:21.852994+00:00,47430,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,11001_JP_310,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.834944+00:00,2025-07-09 22:56:21.834947+00:00,47429,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,11001_JP_113,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.817146+00:00,2025-07-09 22:56:21.817147+00:00,47428,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,11001_JP_791,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.773926+00:00,2025-07-09 22:56:21.773928+00:00,47427,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,311001096953,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.757941+00:00,2025-07-09 22:56:21.757943+00:00,47426,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,11001_JP_168,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.740225+00:00,2025-07-09 22:56:21.740227+00:00,47425,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,11001_JP_131,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.723217+00:00,2025-07-09 22:56:21.723219+00:00,47424,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,110011115487,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.699951+00:00,2025-07-09 22:56:21.699954+00:00,47423,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,10104,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.663453+00:00,2025-07-09 22:56:21.663455+00:00,47422,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,211001094875,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.646707+00:00,2025-07-09 22:56:21.646708+00:00,47421,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,113936,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.614856+00:00,2025-07-09 22:56:21.614857+00:00,47420,217bd927-48f9-49f0-a3b9-00b29f0dd049,UP,False,False,121882,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 22:56:21.547677+00:00,2025-07-09 22:56:21.547680+00:00,47419,217bd927-48f9-49f0-a3b9-00b29f0dd049,,False,True,1100100012452,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 20:28:00.972349+00:00,2025-07-09 20:28:00.972352+00:00,47389,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,311001088209,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 20:27:51.482717+00:00,2025-07-09 20:27:51.482719+00:00,47388,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,311001051569,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 20:27:44.987370+00:00,2025-07-09 20:27:44.987373+00:00,47387,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_P59_1,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 20:24:46.770886+00:00,2025-07-09 20:24:46.770889+00:00,47386,217bd927-48f9-49f0-a3b9-00b29f0dd049,DOWN,True,False,311001099103,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 20:08:49.342814+00:00,2025-07-09 20:08:49.342816+00:00,47357,217bd927-48f9-49f0-a3b9-00b29f0dd049,DOWN,True,False,311848003471,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 20:08:00.801793+00:00,2025-07-09 20:08:00.801795+00:00,47356,217bd927-48f9-49f0-a3b9-00b29f0dd049,DOWN,True,False,11001_JP_310,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 20:06:56.618225+00:00,2025-07-09 20:06:56.618227+00:00,47355,217bd927-48f9-49f0-a3b9-00b29f0dd049,DOWN,True,False,11001_JP_113,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 20:06:41.494306+00:00,2025-07-09 20:06:41.494309+00:00,47354,217bd927-48f9-49f0-a3b9-00b29f0dd049,DOWN,True,False,11001_JP_791,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 20:02:46.723704+00:00,2025-07-09 20:02:46.723708+00:00,47353,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,311001109281,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:52:30.960814+00:00,2025-07-09 19:52:30.960816+00:00,47320,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,311001033170,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:29:38.209211+00:00,2025-07-09 19:29:38.209215+00:00,47293,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,11001_JP_750,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:27:53.644671+00:00,2025-07-09 19:27:53.644674+00:00,47292,19a9154a-7acf-48f7-92f5-808171e3e01b,UP,False,False,311001000506,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:27:51.435504+00:00,2025-07-09 19:27:51.435507+00:00,47291,19a9154a-7acf-48f7-92f5-808171e3e01b,,False,True,11001_JP_628,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:27:45.739322+00:00,2025-07-09 19:27:45.739324+00:00,47290,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,311001000506,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:27:37.188955+00:00,2025-07-09 19:27:37.188957+00:00,47289,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_JP_628,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:27:31.208772+00:00,2025-07-09 19:27:31.208774+00:00,47288,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,311001091994,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:27:25.120582+00:00,2025-07-09 19:27:25.120586+00:00,47287,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_JP_645,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:14:54.947664+00:00,2025-07-09 19:14:54.947666+00:00,47270,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_P30_1,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:14:49.305023+00:00,2025-07-09 19:14:49.305025+00:00,47269,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_JP_743,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:14:35.401387+00:00,2025-07-09 19:14:35.401389+00:00,47268,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,1100100133273,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:14:24.257274+00:00,2025-07-09 19:14:24.257277+00:00,47267,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_P58_1,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:05:55.123770+00:00,2025-07-09 19:05:55.123772+00:00,47266,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_P57_1,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:05:46.599303+00:00,2025-07-09 19:05:46.599305+00:00,47265,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_JP_941,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:05:37.250637+00:00,2025-07-09 19:05:37.250639+00:00,47264,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,11001_JP_940,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:05:29.599366+00:00,2025-07-09 19:05:29.599367+00:00,47263,19a9154a-7acf-48f7-92f5-808171e3e01b,,False,True,1100100133273,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 19:05:21.942029+00:00,2025-07-09 19:05:21.942031+00:00,47262,19a9154a-7acf-48f7-92f5-808171e3e01b,DOWN,True,False,1100100133273,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 18:57:08.572107+00:00,2025-07-09 18:57:08.572111+00:00,47261,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,11001_JP_656,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 18:53:32.107653+00:00,2025-07-09 18:53:32.107656+00:00,47260,5c678dac-e04b-446b-848a-ebd82c855076,DOWN,True,False,111001046914,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 18:50:52.919874+00:00,2025-07-09 18:50:52.919876+00:00,47259,5c678dac-e04b-446b-848a-ebd82c855076,DOWN,True,False,1100100136157,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 18:50:23.870904+00:00,2025-07-09 18:50:23.870905+00:00,47258,5c678dac-e04b-446b-848a-ebd82c855076,DOWN,True,False,1100100135529,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 18:50:12.474191+00:00,2025-07-09 18:50:12.474193+00:00,47257,5c678dac-e04b-446b-848a-ebd82c855076,DOWN,True,False,1100100135637,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 18:50:08.161106+00:00,2025-07-09 18:50:08.161108+00:00,47256,5c678dac-e04b-446b-848a-ebd82c855076,DOWN,True,False,1100100135610,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 18:49:56.548385+00:00,2025-07-09 18:49:56.548387+00:00,47255,5c678dac-e04b-446b-848a-ebd82c855076,DOWN,True,False,1100100012504,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 18:46:23.945593+00:00,2025-07-09 18:46:23.945599+00:00,47254,217bd927-48f9-49f0-a3b9-00b29f0dd049,DOWN,True,False,311001096953,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 18:38:28.818085+00:00,2025-07-09 18:38:28.818087+00:00,47222,217bd927-48f9-49f0-a3b9-00b29f0dd049,DOWN,True,False,11001_JP_168,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 18:34:58.013259+00:00,2025-07-09 18:34:58.013261+00:00,47221,217bd927-48f9-49f0-a3b9-00b29f0dd049,DOWN,True,False,11001_JP_131,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 17:16:12.686789+00:00,2025-07-09 17:16:12.686791+00:00,47188,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,311001075671,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
2025-07-09 17:08:54.752892+00:00,2025-07-09 17:08:54.752893+00:00,47155,060ddb14-6c67-4fd6-9147-bc3122ee89a3,DOWN,True,False,111001029033,,institutions_favorite_campus_history,postgresql,favorite_school_from_listFavorites
